D:\proj3\data\data\IMG\center_2018_02_26_10_41_22_333.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_22_333.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_22_333.jpg,-0.02830189,0,0,4.61388
D:\proj3\data\data\IMG\center_2018_02_26_10_41_22_491.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_22_491.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_22_491.jpg,-0.03773585,0.4721923,0,5.432908
D:\proj3\data\data\IMG\center_2018_02_26_10_41_22_654.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_22_654.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_22_654.jpg,-0.04716982,0,0,5.368101
D:\proj3\data\data\IMG\center_2018_02_26_10_41_22_815.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_22_815.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_22_815.jpg,-0.05660377,0,0,5.282018
D:\proj3\data\data\IMG\center_2018_02_26_10_41_22_969.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_22_969.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_22_969.jpg,-0.06603774,0,0,5.197291
D:\proj3\data\data\IMG\center_2018_02_26_10_41_23_126.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_23_126.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_23_126.jpg,-0.0754717,0,0,5.124231
D:\proj3\data\data\IMG\center_2018_02_26_10_41_23_289.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_23_289.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_23_289.jpg,-0.08490566,0,0,5.041989
D:\proj3\data\data\IMG\center_2018_02_26_10_41_23_461.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_23_461.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_23_461.jpg,-0.08490566,0,0,4.951264
D:\proj3\data\data\IMG\center_2018_02_26_10_41_23_615.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_23_615.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_23_615.jpg,-0.09433963,0,0,4.871789
D:\proj3\data\data\IMG\center_2018_02_26_10_41_23_770.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_23_770.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_23_770.jpg,-0.1037736,0,0,4.793563
D:\proj3\data\data\IMG\center_2018_02_26_10_41_23_935.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_23_935.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_23_935.jpg,-0.1132075,0,0,4.716571
D:\proj3\data\data\IMG\center_2018_02_26_10_41_24_091.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_24_091.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_24_091.jpg,-0.1226415,0,0,4.640797
D:\proj3\data\data\IMG\center_2018_02_26_10_41_24_245.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_24_245.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_24_245.jpg,-0.1226415,0,0,4.575715
D:\proj3\data\data\IMG\center_2018_02_26_10_41_24_622.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_24_622.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_24_622.jpg,-0.1226415,0,0,4.421451
D:\proj3\data\data\IMG\center_2018_02_26_10_41_24_691.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_24_691.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_24_691.jpg,-0.1226415,0,0,4.385917
D:\proj3\data\data\IMG\center_2018_02_26_10_41_24_798.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_24_798.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_24_798.jpg,-0.1226415,0,0,4.341901
D:\proj3\data\data\IMG\center_2018_02_26_10_41_24_896.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_24_896.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_24_896.jpg,-0.1226415,0,0,4.298328
D:\proj3\data\data\IMG\center_2018_02_26_10_41_25_057.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_25_057.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_25_057.jpg,-0.1226415,0,0,4.229518
D:\proj3\data\data\IMG\center_2018_02_26_10_41_25_209.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_25_209.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_25_209.jpg,-0.1037736,0,0,4.16214
D:\proj3\data\data\IMG\center_2018_02_26_10_41_25_363.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_25_363.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_25_363.jpg,-0.09433963,0,0,4.103944
D:\proj3\data\data\IMG\center_2018_02_26_10_41_25_517.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_25_517.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_25_517.jpg,-0.09433963,0.4622873,0,4.914572
D:\proj3\data\data\IMG\center_2018_02_26_10_41_25_877.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_25_877.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_25_877.jpg,-0.09433963,1,0,8.777193
D:\proj3\data\data\IMG\center_2018_02_26_10_41_25_947.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_25_947.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_25_947.jpg,-0.09433963,1,0,9.44998
D:\proj3\data\data\IMG\center_2018_02_26_10_41_26_149.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_26_149.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_26_149.jpg,-0.09433963,1,0,10.56239
D:\proj3\data\data\IMG\center_2018_02_26_10_41_26_197.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_26_197.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_26_197.jpg,-0.09433963,0.5397757,0,11.37382
D:\proj3\data\data\IMG\center_2018_02_26_10_41_26_424.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_26_424.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_26_424.jpg,-0.09433963,0,0,11.26363
D:\proj3\data\data\IMG\center_2018_02_26_10_41_26_668.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_26_668.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_26_668.jpg,-0.1132075,0.4740177,0,11.54966
D:\proj3\data\data\IMG\center_2018_02_26_10_41_26_757.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_26_757.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_26_757.jpg,-0.1226415,0.05064252,0,12.10653
D:\proj3\data\data\IMG\center_2018_02_26_10_41_27_121.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_27_121.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_27_121.jpg,-0.1226415,0,0,11.27739
D:\proj3\data\data\IMG\center_2018_02_26_10_41_27_204.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_27_204.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_27_204.jpg,-0.1320755,0,0,11.30082
D:\proj3\data\data\IMG\center_2018_02_26_10_41_27_486.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_27_486.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_27_486.jpg,-0.1509434,0,0,11.0575
D:\proj3\data\data\IMG\center_2018_02_26_10_41_27_532.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_27_532.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_27_532.jpg,-0.1509434,0,0,10.96854
D:\proj3\data\data\IMG\center_2018_02_26_10_41_27_650.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_27_650.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_27_650.jpg,-0.1509434,0,0,10.85839
D:\proj3\data\data\IMG\center_2018_02_26_10_41_27_738.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_27_738.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_27_738.jpg,-0.1509434,0,0,10.74935
D:\proj3\data\data\IMG\center_2018_02_26_10_41_27_898.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_27_898.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_27_898.jpg,-0.1509434,0,0,10.57717
D:\proj3\data\data\IMG\center_2018_02_26_10_41_28_082.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_28_082.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_28_082.jpg,-0.1320755,0,0,10.38788
D:\proj3\data\data\IMG\center_2018_02_26_10_41_28_254.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_28_254.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_28_254.jpg,-0.1132075,0,0,10.20193
D:\proj3\data\data\IMG\center_2018_02_26_10_41_28_427.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_28_427.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_28_427.jpg,-0.06603774,0,0,10.03938
D:\proj3\data\data\IMG\center_2018_02_26_10_41_28_587.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_28_587.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_28_587.jpg,-0.05660377,0,0,9.878924
D:\proj3\data\data\IMG\center_2018_02_26_10_41_28_749.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_28_749.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_28_749.jpg,-0.05660377,0,0,9.720808
D:\proj3\data\data\IMG\center_2018_02_26_10_41_28_923.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_28_923.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_28_923.jpg,-0.05660377,0,0,9.545901
D:\proj3\data\data\IMG\center_2018_02_26_10_41_29_092.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_29_092.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_29_092.jpg,-0.02830189,0,0,9.39317
D:\proj3\data\data\IMG\center_2018_02_26_10_41_29_258.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_29_258.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_29_258.jpg,-0.009433962,0,0,9.224036
D:\proj3\data\data\IMG\center_2018_02_26_10_41_29_426.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_29_426.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_29_426.jpg,0.01886792,0,0,9.075928
D:\proj3\data\data\IMG\center_2018_02_26_10_41_29_605.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_29_605.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_29_605.jpg,0.01886792,0,0,8.912592
D:\proj3\data\data\IMG\center_2018_02_26_10_41_29_765.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_29_765.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_29_765.jpg,0.01886792,0,0,8.769906
D:\proj3\data\data\IMG\center_2018_02_26_10_41_29_972.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_29_972.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_29_972.jpg,-0.03773585,0,0,8.593221
D:\proj3\data\data\IMG\center_2018_02_26_10_41_30_096.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_30_096.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_30_096.jpg,-0.03773585,0,0,8.472671
D:\proj3\data\data\IMG\center_2018_02_26_10_41_30_261.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_30_261.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_30_261.jpg,-0.03773585,0,0,8.337017
D:\proj3\data\data\IMG\center_2018_02_26_10_41_30_430.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_30_430.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_30_430.jpg,-0.04716982,0,0,8.203362
D:\proj3\data\data\IMG\center_2018_02_26_10_41_30_593.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_30_593.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_30_593.jpg,-0.09433963,0,0,8.053624
D:\proj3\data\data\IMG\center_2018_02_26_10_41_30_767.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_30_767.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_30_767.jpg,-0.2075472,0,0,7.913374
D:\proj3\data\data\IMG\center_2018_02_26_10_41_30_925.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_30_925.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_30_925.jpg,-0.2075472,0,0,7.785934
D:\proj3\data\data\IMG\center_2018_02_26_10_41_31_129.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_31_129.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_31_129.jpg,-0.2075472,0,0,7.630325
D:\proj3\data\data\IMG\center_2018_02_26_10_41_31_281.jpg,D:\proj3\data\data\IMG\left_2018_02_26_10_41_31_281.jpg,D:\proj3\data\data\IMG\right_2018_02_26_10_41_31_281.jpg,-0.2075472,0,0,7.508135
